id,tau,E,train_len,train_ind_i,knn,Tp_flag,Tp,lag,Tp_lag_total,sample,weighted,target_var,col_var,surr_var,surr_num,col_var_id,target_var_id
1786473083302,3,5,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083304,3,5,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083305,3,5,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083306,3,5,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083308,3,5,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083309,3,5,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083310,3,5,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083311,3,5,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083313,3,5,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083314,3,5,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083315,3,5,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083317,3,5,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083318,3,5,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083319,3,5,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083320,3,5,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083322,3,5,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083323,3,5,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083324,3,5,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083326,3,5,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083327,3,5,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083328,3,5,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083329,3,5,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083331,3,5,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083332,3,5,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083333,3,5,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083334,3,5,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083336,3,5,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083337,3,5,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083338,3,5,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083340,3,5,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083341,3,5,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083342,3,5,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083344,3,5,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083345,3,5,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083346,3,5,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083347,3,5,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083349,3,5,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083350,3,5,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083351,3,5,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083352,3,5,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083354,3,5,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083355,3,5,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083356,3,5,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083357,3,5,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083359,3,5,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083360,3,5,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083361,3,5,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083362,3,5,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083364,3,5,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083365,3,5,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083366,3,5,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083368,3,5,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083369,3,5,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083370,3,5,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083371,3,5,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083373,3,5,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083374,3,5,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083375,3,5,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083377,3,5,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083378,3,5,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083379,3,5,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083380,3,5,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083382,3,5,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083383,3,5,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083384,3,5,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083386,3,5,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083387,3,5,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083388,3,5,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083389,3,5,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083391,3,5,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083393,3,5,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083394,3,5,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083395,3,5,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083397,3,5,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083398,3,5,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083399,3,5,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083400,3,5,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083402,3,5,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083403,3,5,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083404,3,5,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083405,3,6,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083407,3,6,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083408,3,6,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083409,3,6,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083411,3,6,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083412,3,6,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083413,3,6,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083414,3,6,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083416,3,6,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083417,3,6,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083418,3,6,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083419,3,6,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083421,3,6,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083422,3,6,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083423,3,6,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083424,3,6,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083425,3,6,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083427,3,6,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083428,3,6,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083429,3,6,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083431,3,6,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083432,3,6,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083433,3,6,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083434,3,6,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083435,3,6,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083437,3,6,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083438,3,6,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083439,3,6,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083440,3,6,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083442,3,6,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083443,3,6,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083444,3,6,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083445,3,6,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083447,3,6,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083448,3,6,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083449,3,6,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083450,3,6,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083452,3,6,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083453,3,6,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083454,3,6,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083456,3,6,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083457,3,6,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083458,3,6,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083459,3,6,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083461,3,6,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083462,3,6,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083463,3,6,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083464,3,6,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083466,3,6,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083467,3,6,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083468,3,6,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083469,3,6,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083471,3,6,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083472,3,6,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083473,3,6,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083474,3,6,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083476,3,6,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083477,3,6,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083478,3,6,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083480,3,6,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083481,3,6,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083482,3,6,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083483,3,6,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083488,3,6,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083494,3,6,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083496,3,6,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083497,3,6,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083498,3,6,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083500,3,6,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083501,3,6,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083502,3,6,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083503,3,6,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083505,3,6,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083506,3,6,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083507,3,6,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083508,3,6,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083510,3,6,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083511,3,6,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083512,3,6,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083513,3,6,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083515,3,6,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083516,3,6,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083517,3,7,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083518,3,7,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083520,3,7,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083521,3,7,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083522,3,7,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083523,3,7,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083525,3,7,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083526,3,7,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083527,3,7,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083529,3,7,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083530,3,7,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083531,3,7,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083532,3,7,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083534,3,7,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083535,3,7,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083536,3,7,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083537,3,7,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083538,3,7,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083540,3,7,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083541,3,7,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083542,3,7,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083543,3,7,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083545,3,7,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083546,3,7,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083547,3,7,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083548,3,7,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083550,3,7,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083551,3,7,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083552,3,7,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083554,3,7,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083555,3,7,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083556,3,7,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083557,3,7,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083559,3,7,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083560,3,7,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083561,3,7,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083562,3,7,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083563,3,7,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083565,3,7,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083566,3,7,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083567,3,7,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083569,3,7,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083570,3,7,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083571,3,7,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083572,3,7,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083574,3,7,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083575,3,7,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083576,3,7,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083577,3,7,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083579,3,7,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083580,3,7,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083581,3,7,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083582,3,7,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083584,3,7,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083585,3,7,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083586,3,7,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083588,3,7,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083589,3,7,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083590,3,7,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083591,3,7,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083593,3,7,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083594,3,7,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083595,3,7,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083596,3,7,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083598,3,7,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083599,3,7,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083600,3,7,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083601,3,7,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083603,3,7,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083604,3,7,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083605,3,7,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083607,3,7,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083608,3,7,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083609,3,7,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083610,3,7,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083612,3,7,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083613,3,7,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083614,3,7,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083615,3,7,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083617,3,7,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083618,3,7,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083619,3,7,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083621,4,5,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083622,4,5,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083623,4,5,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083624,4,5,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083626,4,5,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083627,4,5,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
