,time,vieira11TSIanom_decavg_tsi__detrendedlinear
661,-1335.0,-0.08626250970323232
662,-1325.0,-0.04392016576514757
663,-1315.0,-0.07875782182706129
664,-1305.0,-0.22571547788897936
665,-1295.0,-0.3865331339509199
666,-1285.0,-0.4633907900129268
667,-1275.0,-0.4566284460748238
668,-1265.0,-0.4732061021366827
669,-1255.0,-0.4346637581985535
670,-1245.0,-0.3245414142606118
671,-1235.0,-0.33231907032240593
672,-1225.0,-0.3424267263842291
673,-1215.0,-0.18242438244625728
674,-1205.0,0.055157961491840074
675,-1195.0,0.11119030542992175
676,-1185.0,-0.11178735063196779
677,-1175.0,-0.36561500669395763
678,-1165.0,-0.3637626627557362
679,-1155.0,-0.19110031881766806
680,-1145.0,-0.13214797487968274
681,-1135.0,-0.13238563094141417
682,-1125.0,-0.08741328700337572
683,-1115.0,0.001889056934608141
684,-1105.0,0.10462140087279062
685,-1095.0,0.11202374481086941
686,-1085.0,0.08359608874891558
687,-1075.0,0.029418432687172758
688,-1065.0,-0.15689922337473322
689,-1055.0,-0.3548368794366328
690,-1045.0,-0.3249445354987197
691,-1035.0,-0.05502219156064592
692,-1025.0,0.17199015237753526
693,-1015.0,0.14982249631569272
694,-1005.0,0.07762484025374392
695,-995.0,0.03703718419179558
696,-985.0,-0.015010471870095327
697,-975.0,-0.10040812793191395
698,-965.0,-0.2074657839938434
699,-955.0,-0.2525434400558242
700,-945.0,-0.24975109611770224
701,-935.0,-0.33828875217955123
702,-925.0,-0.49675640824151324
703,-915.0,-0.559344064303396
704,-905.0,-0.5192317203653654
705,-895.0,-0.440479376427348
706,-885.0,-0.37936703248913184
707,-875.0,-0.28009468855108133
708,-865.0,-0.09040234461303615
709,-855.0,0.06189999932504954
710,-845.0,0.07039234326310491
711,-835.0,-0.04859531279871751
712,-825.0,-0.08733296886056174
713,-815.0,0.12303937507756743
714,-805.0,0.20661171901546616
715,-795.0,-0.10426593704641376
716,-785.0,-0.2412135931083663
717,-775.0,-0.14563124917009432
718,-765.0,-0.12210890523201476
719,-755.0,-0.11377656129401018
720,-745.0,-0.12368421735588361
721,-735.0,-0.24904187341776682
722,-725.0,-0.2753495294796161
723,-715.0,-0.1850071855415296
724,-705.0,-0.1515548416035097
725,-695.0,-0.19430249766546145
726,-685.0,-0.26917015372726294
727,-675.0,-0.39775780978917674
728,-665.0,-0.5712154658510367
729,-655.0,-0.7168431219131295
730,-645.0,-0.7466607779749845
731,-635.0,-0.6884984340368236
732,-625.0,-0.6664360900986959
733,-615.0,-0.5601137461607097
734,-605.0,-0.3004614022226273
735,-595.0,-0.08529905828454096
736,-585.0,0.04350328565353209
737,-575.0,0.02173562959158898
738,-565.0,-0.2351020264703047
739,-555.0,-0.46067968253222363
740,-545.0,-0.5639373385939701
741,-535.0,-0.6006049946560383
742,-525.0,-0.6368526507178027
743,-515.0,-0.7338103067797663
744,-505.0,-0.7983579628417028
745,-495.0,-0.7464756189036026
746,-485.0,-0.6595832749654458
747,-475.0,-0.6514709310273405
748,-465.0,-0.6724785870893835
749,-455.0,-0.6245862431512139
750,-445.0,-0.5553938992131615
751,-435.0,-0.5768215552750535
752,-425.0,-0.6307992113368466
753,-415.0,-0.5726668673988373
754,-405.0,-0.43105452346081935
755,-395.0,-0.30879217952260535
756,-385.0,-0.23128983558461524
757,-375.0,-0.1725974916464283
758,-365.0,-0.0840751477082941
759,-355.0,0.046717196229756855
760,-345.0,0.08034954016777704
761,-335.0,-0.0515481158941925
762,-325.0,-0.2176357719560153
763,-315.0,-0.37752342801803007
764,-305.0,-0.6198509470934505
765,-295.0,-0.6742250415115906
766,-285.0,-0.6793429715460527
767,-275.0,-0.6792398056900951
768,-265.0,-0.6732393795603963
769,-255.0,-0.6725255287730222
770,-245.0,-0.6221911300403243
771,-235.0,-0.5587046765130809
772,-225.0,-0.36440534627376675
773,-215.0,-0.41674464617133833
774,-205.0,-0.45697326113719694
