,time,NGRIPmartin24Tanom_decavg_temp__detrendedlinear
520,-2845,0.3207099868968877
521,-2835,0.2650852695362226
522,-2825,0.2142605521755574
523,-2815,0.1758358348148924
524,-2805,0.1595611174542273
525,-2795,0.17018640009356256
526,-2785,0.2038616827328974
527,-2775,0.24913696537223218
528,-2765,0.2940122480115672
529,-2755,0.326037530650902
530,-2745,0.3331128132902371
531,-2735,0.3073880959295723
532,-2725,0.2493633785689071
533,-2715,0.16908866120824206
534,-2705,0.08201394384757688
535,-2695,8.922648691200852e-05
536,-2685,-0.07373549087375308
537,-2675,-0.14236020823441825
538,-2665,-0.20798492559508308
539,-2655,-0.2688096429557483
540,-2645,-0.31993436031641315
541,-2635,-0.3576090776770783
542,-2625,-0.38083379503774334
543,-2615,-0.3881585123984085
544,-2605,-0.3771332297590736
545,-2595,-0.34745794711973826
546,-2585,-0.3043826644804034
547,-2575,-0.2550073818410685
548,-2565,-0.20533209920173368
549,-2555,-0.16270681656239872
550,-2545,-0.13568153392306392
551,-2535,-0.13000625128372878
552,-2525,-0.14643096864439364
553,-2515,-0.18475568600505876
554,-2505,-0.2465304033657239
555,-2495,-0.3282551207263888
556,-2485,-0.41867983808705395
557,-2475,-0.502004555447719
558,-2465,-0.5647292728083841
559,-2455,-0.600203990169049
560,-2445,-0.6029787075297139
561,-2435,-0.571103424890379
562,-2425,-0.5111781422510442
563,-2415,-0.4324028596117093
564,-2405,-0.3408775769723744
565,-2395,-0.2384522943330391
566,-2385,-0.1262770116937042
567,-2375,-0.01025172905436933
568,-2365,0.10217355358496549
569,-2355,0.20299883622430037
570,-2345,0.2819741188636353
571,-2335,0.3305994015029704
572,-2325,0.3517246841423054
573,-2315,0.3584999667816403
574,-2305,0.36882524942097517
575,-2295,0.3967505320603102
576,-2285,0.44577581469964533
577,-2275,0.5085010973389802
578,-2265,0.570026379978315
579,-2255,0.6161516626176502
580,-2245,0.635776945256985
581,-2235,0.6211522278963202
582,-2225,0.567727510535655
583,-2215,0.47285279317498985
584,-2205,0.33777807581432473
585,-2195,0.17235335845365962
586,-2185,-0.007771358907005088
587,-2175,-0.18949607626767018
588,-2165,-0.3608207936283353
589,-2155,-0.5088455109890004
590,-2145,-0.6200202283496655
591,-2135,-0.6840449457103307
592,-2125,-0.6975196630709953
593,-2115,-0.6623443804316604
594,-2105,-0.5842190977923256
595,-2095,-0.47394381515299067
596,-2085,-0.3427185325136558
597,-2075,-0.1986432498743207
598,-2065,-0.050517967234985806
599,-2055,0.08975731540434928
600,-2045,0.20918259804368422
601,-2035,0.29835788068301905
602,-2025,0.3563331633223541
603,-2015,0.38710844596168914
604,-2005,0.395583728601024
605,-1995,0.38865901124035873
606,-1985,0.37973429387969393
607,-1975,0.38655957651902895
608,-1965,0.4209848591583638
609,-1955,0.4833601417976988
610,-1945,0.5628854244370336
611,-1935,0.6483607070763684
612,-1925,0.7312359897157035
613,-1915,0.8053112723550386
614,-1905,0.8670365549943735
615,-1895,0.9156618376337085
616,-1885,0.9513871202730435
617,-1875,0.9681624029123783
618,-1865,0.9554376855517133
619,-1855,0.9050129681910484
620,-1845,0.8144882508303835
621,-1835,0.6890135334697183
622,-1825,0.5375888161090531
623,-1815,0.3687640987483882
624,-1805,0.19008938138772302
625,-1795,0.009464664027057923
626,-1785,-0.16276005333360694
627,-1775,-0.3150347706942718
628,-1765,-0.43455948805493694
629,-1755,-0.5139842054156021
630,-1745,-0.5625089227762672
631,-1735,-0.5949836401369323
632,-1725,-0.6179083574975974
633,-1715,-0.6300330748582621
634,-1705,-0.6296077922189273
635,-1695,-0.6203325095795924
636,-1685,-0.6078572269402575
637,-1675,-0.5943819443009226
638,-1665,-0.5776566616615875
639,-1655,-0.5513313790222526
640,-1645,-0.5087560963829175
641,-1635,-0.4431308137435826
642,-1625,-0.34995553110424776
643,-1615,-0.23428024846491263
644,-1605,-0.11060496582557774
645,-1595,0.003320316813757107
646,-1585,0.09564559945309203
647,-1575,0.16197088209242716
648,-1565,0.20634616473176226
649,-1555,0.2368714473710971
650,-1545,0.25334673001043195
651,-1535,0.24632201264976694
652,-1525,0.20534729528910173
653,-1515,0.12212257792843706
654,-1505,-0.0016021394322280336
655,-1495,-0.14412685679289317
656,-1485,-0.2672015741535583
657,-1475,-0.33927629151422345
658,-1465,-0.34845100887488856
659,-1455,-0.30217572623555344
660,-1445,-0.22080044359621834
661,-1435,-0.12677516095688343
662,-1425,-0.03679987831754833
663,-1415,0.045075404321786305
664,-1405,0.12220068696112141
665,-1395,0.1995759696004561
666,-1385,0.2795012522397912
667,-1375,0.3578265348791263
668,-1365,0.42610181751846143
669,-1355,0.47577710015779606
670,-1345,0.5002023827971311
671,-1335,0.49662766543646586
672,-1325,0.47135294807580097
673,-1315,0.44017823071513607
674,-1305,0.4166035133544711
675,-1295,0.4023287959938058
676,-1285,0.39360407863314084
677,-1275,0.388079361272476
678,-1265,0.3813046439118106
679,-1255,0.36602992655114575
680,-1245,0.33585520919048084
681,-1235,0.2910304918298155
682,-1225,0.2390557744691506
683,-1215,0.1911310571084857
684,-1205,0.15265633974782034
685,-1195,0.12058162238715547
686,-1185,0.08600690502649014
687,-1175,0.04298218766582568
688,-1165,-0.008142529694839667
689,-1155,-0.06581724705550457
690,-1145,-0.1290419644161699
691,-1135,-0.1950166817768348
