,time,NGRIP1seierstad14d18O_decavg_d18O__detrendedlinear
548,-2565,-0.11342473735083303
549,-2555,-0.11715552221585313
550,-2545,-0.09388630708088641
551,-2535,-0.03761709194589713
552,-2525,0.015277123189072483
553,-2515,0.06404633832404727
554,-2505,0.09256555345902484
555,-2495,0.09633476859400503
556,-2485,0.04610398372899027
557,-2475,-0.07012680113603409
558,-2465,-0.20660758600106277
559,-2455,-0.36783837086608173
560,-2445,-0.47506915573111286
561,-2435,-0.5162999405961344
562,-2425,-0.5204057254611527
563,-2415,-0.4791365103261782
564,-2405,-0.3411172951912036
565,-2395,-0.08484808005622568
566,-2385,0.12867113507875416
567,-2375,0.2899403502137332
568,-2365,0.35445956534870504
569,-2355,0.3007287804836878
570,-2345,0.20649799561865478
571,-2335,0.06276721075363412
572,-2325,-0.016838574111389448
573,-2315,-0.01806935897641182
574,-2305,0.01782485615856899
575,-2295,0.09909407129354264
576,-2285,0.1421132864285184
577,-2275,0.1383825015634983
578,-2265,0.15152671669847706
579,-2255,0.18529593183345128
580,-2245,0.265190146968429
581,-2235,0.4014593621034095
582,-2225,0.47360357723838575
583,-2215,0.4673727923733608
584,-2205,0.38689200750833663
585,-2195,0.21566122264331256
586,-2185,0.08155543777829166
587,-2175,-0.007175347086736394
588,-2165,-0.1116561319517686
589,-2155,-0.23538691681679325
590,-2145,-0.40074270168179993
591,-2135,-0.6169734865468257
592,-2125,-0.6700792714118506
593,-2115,-0.5238100562768793
594,-2105,-0.37416584114190243
595,-2095,-0.22039662600691656
596,-2085,-0.12287741087194348
597,-2075,-0.09410819573696472
598,-2065,-0.013588980601994649
599,-2055,0.1301802345329861
600,-2045,0.22332444966796317
601,-2035,0.25459366480293966
602,-2025,0.22061287993791723
603,-2015,0.10688209507288349
604,-2005,0.06290131020786305
605,-1995,0.10417052534285176
606,-1985,0.1544397404778266
607,-1975,0.21570895561279713
608,-1965,0.1903531707477697
609,-1955,0.059122385882744766
610,-1945,-0.011358398982267204
611,-1935,-0.007589183847294123
612,-1925,0.06368003128768862
613,-1915,0.21744924642266028
614,-1905,0.37796846155763575
615,-1895,0.5467376766926151
616,-1885,0.5996318918275918
617,-1875,0.5109011069625709
618,-1865,0.4559203220975476
619,-1855,0.4421895372325153
620,-1845,0.39920875236749964
621,-1835,0.3204779675024767
622,-1825,0.21587218263745456
623,-1815,0.07964139777242707
624,-1805,0.007535612907396683
625,-1795,0.013804828042388806
626,-1785,-0.030550956822636977
627,-1775,-0.13678174168766333
628,-1765,-0.20251252655268814
629,-1755,-0.21874331141771108
630,-1745,-0.27547409628272845
631,-1735,-0.3817048811477548
632,-1725,-0.4519356660127798
633,-1715,-0.47816645087780074
634,-1705,-0.3828972357428242
635,-1695,-0.13912802060784202
636,-1685,-0.032608805472868596
637,-1675,-0.09383959033789324
638,-1665,-0.16519537520292005
639,-1655,-0.24892616006793844
640,-1645,-0.2595319449329594
641,-1635,-0.18076272979798347
642,-1625,-0.20324351466301493
643,-1615,-0.34947429952804043
644,-1605,-0.4045800843930536
645,-1595,-0.3483108692580785
646,-1585,-0.1795416541230992
647,-1575,0.12672756101187588
648,-1565,0.38687177614685453
649,-1555,0.5906409912818233
650,-1545,0.5795352064168071
651,-1535,0.3058044215517768
652,-1525,0.05457363668675441
653,-1515,-0.16915714817826455
654,-1505,-0.2511379330432888
655,-1495,-0.15986871790831714
656,-1485,-0.16197450277334013
657,-1475,-0.2782052876383645
658,-1465,-0.33593607250338664
659,-1455,-0.32216685736840844
660,-1445,-0.30839764223342314
661,-1435,-0.29462842709845205
662,-1425,-0.18523421196347556
663,-1415,0.04103500317149411
664,-1405,0.22230421830646918
665,-1395,0.34857343344145164
666,-1385,0.33871764857643427
667,-1375,0.16248686371140764
668,-1365,0.06838107884638589
669,-1355,0.0746502939813567
670,-1345,0.04491950911634035
671,-1335,-0.028811275748680032
672,-1325,-0.004667060613698482
673,-1315,0.13910215452126806
674,-1305,0.25249636965624944
675,-1295,0.32876558479122764
676,-1285,0.3060347999262021
677,-1275,0.1623040150611743
678,-1265,0.06244823019615353
679,-1255,0.016217445331129454
680,-1245,-0.015388339533892292
681,-1235,-0.0291191243989104
682,-1225,-0.015849909263934592
683,-1215,0.030419305871035363
684,-1205,0.06318852100601902
685,-1195,0.07945773614099494
686,-1185,0.06310195127596785
687,-1175,0.006871166410938656
688,-1165,-0.03135961845408275
689,-1155,-0.04759040331910569
690,-1145,-0.06382118818412863
691,-1135,-0.08005197304914446
692,-1125,-0.1345327579141795
693,-1115,-0.2357635427792033
694,-1105,-0.2796193276442196
695,-1095,-0.25335011250923856
696,-1085,-0.23608089737425786
697,-1075,-0.22981168223928705
698,-1065,-0.23254246710430948
699,-1055,-0.2462732519693347
700,-1045,-0.16887903683434757
