,time,vieira11tsianom1kyrfir
575,-2195.0,0.22448312445749183
576,-2185.0,0.1422311772832177
577,-2175.0,0.11400397329770334
578,-2165.0,0.14819987173157823
579,-2155.0,-0.10043315785836751
580,-2145.0,-0.1946714289284459
581,-2135.0,-0.08947130565936764
582,-2125.0,-0.1642661208898918
583,-2115.0,-0.25785218542005095
584,-2105.0,-0.20373959482285295
585,-2095.0,-0.07938429032755093
586,-2085.0,0.07581000597396328
587,-2075.0,0.13144098216258301
588,-2065.0,0.058606721902046424
589,-2055.0,0.027627093006657992
590,-2045.0,0.007515188138847691
591,-2035.0,0.048891472398489504
592,-2025.0,0.19331863896270646
593,-2015.0,0.21272886287247064
594,-2005.0,0.03214879419645961
595,-1995.0,-0.14619303876726364
596,-1985.0,-0.1370386057800106
597,-1975.0,-0.010410242186177567
598,-1965.0,0.09719902642386338
599,-1955.0,0.08133730696057329
600,-1945.0,-0.01612043092956697
601,-1935.0,-0.03987265372620617
602,-1925.0,-0.08779113243240297
603,-1915.0,-0.017585912346615502
604,-1905.0,0.09172046654710442
605,-1895.0,0.00849572394624279
606,-1885.0,-0.08205979362314526
607,-1875.0,-0.170541827931995
608,-1865.0,-0.22107208657707111
609,-1855.0,-0.07585542253365216
610,-1845.0,0.12162550609936315
611,-1835.0,0.0790234936907631
612,-1825.0,-0.1783570262629502
613,-1815.0,-0.3075007600795905
614,-1805.0,-0.19225495458159564
615,-1795.0,-0.020640660831950652
616,-1785.0,0.03885096521524613
617,-1775.0,0.039700667156284494
618,-1765.0,0.11692650280294195
619,-1755.0,0.24431276642484528
620,-1745.0,0.236786616231614
621,-1735.0,0.13532679898227168
622,-1725.0,0.057091641047447184
623,-1715.0,-0.06495045388039183
624,-1705.0,-0.20480606421148073
625,-1695.0,-0.32348084193589205
626,-1685.0,-0.3146170054846125
627,-1675.0,-0.06663793405357757
628,-1665.0,0.15117560471346156
629,-1655.0,0.2772893101271154
630,-1645.0,0.40454168673198954
631,-1635.0,0.25227241473917184
632,-1625.0,0.04831126647361725
633,-1615.0,-0.01791611207059879
634,-1605.0,-0.0467314007199951
635,-1595.0,0.02638038782030343
636,-1585.0,0.16699612788928625
637,-1575.0,0.19575939208616142
638,-1565.0,0.09091513044066458
639,-1555.0,0.03854254106877693
640,-1545.0,0.002862611271319232
641,-1535.0,-0.10901489407278546
642,-1525.0,-0.2520585828828288
643,-1515.0,-0.30632245043188777
644,-1505.0,-0.19427155298961013
645,-1495.0,-0.05437682291445867
646,-1485.0,-0.018861968432360945
647,-1475.0,0.04589200573861446
648,-1465.0,0.15950364318121044
649,-1455.0,0.22976939926270823
650,-1445.0,0.2848909721867478
651,-1435.0,0.34321803377011695
652,-1425.0,0.2462938656824371
653,-1415.0,-0.0092467298922643
654,-1405.0,-0.09369671217216505
655,-1395.0,-0.024413596731475546
656,-1385.0,0.018882475457474082
657,-1375.0,0.09877043947671893
658,-1365.0,0.17112862711323173
659,-1355.0,0.09784530772800185
660,-1345.0,-0.003631072481299208
661,-1335.0,0.0019357372212134016
662,-1325.0,0.04680497602122019
663,-1315.0,0.015650212789366236
664,-1305.0,-0.12908769118427188
665,-1295.0,-0.28637394565874014
666,-1285.0,-0.36129339871815747
667,-1275.0,-0.35135815403734155
668,-1265.0,-0.3662602611538658
669,-1255.0,-0.3247298671172612
670,-1245.0,-0.2133106267973685
671,-1235.0,-0.2183796657732126
672,-1225.0,-0.22727080474331554
673,-1215.0,-0.06477049103768406
674,-1205.0,0.17361812036772228
675,-1195.0,0.2318799796698109
676,-1185.0,0.0097299876175935
677,-1175.0,-0.24175267762266914
678,-1165.0,-0.2392443069941148
679,-1155.0,-0.06451129346061912
680,-1145.0,-0.004887340081107833
681,-1135.0,-0.002858206792332868
682,-1125.0,0.04301398674916382
683,-1115.0,0.13479706982117712
684,-1105.0,0.23849119342007255
685,-1095.0,0.24836046882180413
686,-1085.0,0.2209078797792967
687,-1075.0,0.1691790467556449
