,time,doering22T15Ngoujon_decavg_temp__detrendedlinear
465,-3395,-0.19651992031022658
466,-3385,-0.4658444668147821
467,-3375,-0.15116901331933708
468,-3365,0.1755064401761075
469,-3355,0.3181818936715537
470,-3345,0.052857347166998636
471,-3335,-0.0814671993375562
472,-3325,0.00520825415788817
473,-3315,0.1068837076533331
474,-3305,0.1395591611487781
475,-3295,0.2822346146442234
476,-3285,0.3989100681396689
477,-3275,0.4545855216351127
478,-3265,0.05626097513055761
479,-3255,0.0919364286260036
480,-3245,0.5896118821214484
481,-3235,0.6832873356168925
482,-3225,0.5609627891123381
483,-3215,0.4926382426077822
484,-3205,0.5503136961032284
485,-3195,0.5589891495986743
486,-3185,0.10466460309411829
487,-3175,-0.06665994341043646
488,-3165,-0.14098448991499168
489,-3155,0.027690963580452532
490,-3145,0.35636641707589867
491,-3135,0.1580418705713429
492,-3125,-0.18028267593321168
493,-3115,-0.1556072224377667
494,-3105,-0.04693176894232298
495,-3095,0.1627436845531225
496,-3085,0.29141913804856845
497,-3075,0.5300945915440121
498,-3065,0.43577004503945815
499,-3055,-0.015554501465096848
500,-3045,-0.42587904796965237
501,-3035,-0.6882035944742073
502,-3025,-0.7735281409787618
503,-3015,-0.7018526874833171
504,-3005,-0.2761772339878714
505,-2995,-0.0005017804924278835
506,-2985,0.03917367300301677
507,-2975,0.056849126498462965
508,-2965,0.1245245799939072
509,-2955,0.09620003348935313
510,-2945,0.3138754869847977
511,-2935,0.3665509404802414
512,-2925,0.06522639397568764
513,-2915,-0.1810981525288673
514,-2905,-0.408422699033423
515,-2895,-0.5107472455379778
516,-2885,-0.5060717920425324
517,-2875,-0.4313963385470876
518,-2865,-0.27272088505164227
519,-2855,-0.050045431556197784
520,-2845,0.22663002193924697
521,-2835,0.169305475434693
522,-2825,-0.32001907106986316
523,-2815,-0.11734361757441825
524,-2805,0.13533183592102827
525,-2795,0.13300728941647222
526,-2785,0.09068274291191702
527,-2775,0.1023581964073621
528,-2765,0.16903364990280778
529,-2755,0.04770910339825196
530,-2745,-0.22761544310630288
531,-2735,-0.22493998961085726
532,-2725,0.06373546388458706
533,-2715,-0.06458908261996754
534,-2705,-0.27891362912452333
535,-2695,-0.3472381756290783
536,-2685,-0.30156272213363255
537,-2675,-0.2338872686381892
538,-2665,-0.2832118151427423
539,-2655,-0.1955363616472976
540,-2645,0.07913909184814738
541,-2635,0.3158145453435921
542,-2625,0.22748999883903576
543,-2615,0.12516545233448184
544,-2605,-0.00715909417007321
545,-2595,-0.08048364067462899
546,-2585,-0.18680818717918335
547,-2575,-0.24713273368373834
548,-2565,-0.08045728018829301
549,-2555,0.1532181733071516
550,-2545,0.22189362680259705
551,-2535,0.27856908029804117
552,-2525,0.13124453379348644
553,-2515,0.1659199872889321
554,-2505,0.458595440784376
555,-2495,0.43927089427982136
556,-2485,0.1299463477752667
557,-2475,-0.15537819872928882
558,-2465,-0.44870274523384346
559,-2455,-0.5700272917383984
